Advuture,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1561802275.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Advuture.pdf,5.78 MB
Shirshendur Shera 101,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536392.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Shirshendur%20Shera%20101.pdf,23.75 MB
Jhiler Dhare Bari,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535985.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Jhiler%20Dhare%20Bari.pdf,1.98 MB
Batukbabur Chashma,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1561802420.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Batukbabur%20Chashma.pdf,1.14 MB
Hridoy Bittanto,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535960.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Hridoy%20Bittanto.pdf,1.53 MB
Rahasya Samagra,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536299.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Rahasya%20Samagra.pdf,36.18 MB
Jhuri Kuri Golpo,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536006.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Jhuri%20Kuri%20Golpo.pdf,5.55 MB
Hirer Angti,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535938.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Hirer%20Angti.pdf,1.43 MB
Nobiganjer Doitya,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1561896181.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Nobiganjer%20Doitya.pdf,0.71 MB
Uhu,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1562377283.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Uhu.pdf,0.82 MB
Hetam Garer Guptadhon,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535912.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Hetam%20Garer%20Guptadhon.pdf,1.87 MB
Warish,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536437.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Warish.pdf,1.57 MB
Dicarini,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535729.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Dicarini.pdf,1.9 MB
Golmele Lok,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467835875.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Golmele%20Lok.pdf,1.01 MB
Mohon Rayer Banshi,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1561896039.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Mohon%20Rayer%20Banshi.pdf,1.23 MB
Valobasha,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536414.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Valobasha.pdf,24.59 MB
Jiban Patra,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467536028.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Jiban%20Patra.pdf,1.79 MB
Hirer Angti,Shirshendu Mukhopadhyay,https://www.amarbooks.org/thumbs/1467535938.jpg,http://www.amarbooks.com/FreeDownload.php?w=Shirshendu%20Mukhopadhyay&f=Hirer%20Angti.pdf,1.43 MB
