Onekei Eka,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1537674161.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Onekei%20Eka.pdf,2.93 MB
Nikatkatha,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1574124312.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Nikatkatha.pdf,5.29 MB
Jaalbandi,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1538186610.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Jaalbandi.pdf,6.09 MB
Ferari,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535861304.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Ferari.pdf,2.43 MB
Rajat Jayanti,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1538183748.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Rajat%20Jayanti.pdf,13.11 MB
Keo Bojhe Na,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1574122446.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Keo%20Bojhe%20Na.pdf,16.12 MB
Buno Hanser Palok,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535506169.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Buno%20Hanser%20Palok.pdf,8.01 MB
Jan Jajak,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532091013.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Jan%20Jajak.pdf,6.76 MB
Leela Khela,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1537809464.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Leela%20Khela.pdf,7.43 MB
Andhakarer Manush,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535505963.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Andhakarer%20Manush.pdf,6.61 MB
Curvalor Bakso,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535599946.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Curvalor%20Bakso.pdf,9.85 MB
Dai Bandhan,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535861439.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Dai%20Bandhan.pdf,4.22 MB
Na Akash Na Patal,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535507747.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Na%20Akash%20Na%20Patal.pdf,7.39 MB
Ei Ami Renu,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1531807538.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Ei%20Ami%20Renu.pdf,5.65 MB
Brishtite Vejar Bayas,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532090434.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Brishtite%20Vejar%20Bayas.pdf,9.16 MB
Rajat Jayanti,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1538183748.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Rajat%20Jayanti.pdf,13.11 MB
Rong Mahal,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535771027.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Rong%20Mahal.pdf,8.84 MB
Shopno Shondhani,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535771122.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Shopno%20Shondhani.pdf,1.59 MB
Kanthe Pariparshwiker Mala,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532092083.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Kanthe%20Pariparshwiker%20Mala.pdf,8.98 MB
Kalpurush,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1582028583.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Kalpurush.pdf,21.52 MB
Onno Rokom Vromaon,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1574126372.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Onno%20Rokom%20Vromaon.pdf,14.13 MB
Victoriyar Bagan,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535592857.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Victoriyar%20Bagan.pdf,4.04 MB
Arjun Samagra-2,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535596943.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Arjun%20Samagra-2.pdf,21.96 MB
Khorar Pore Brishti,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535770086.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Khorar%20Pore%20Brishti.pdf,0.55 MB
Bhagabaner Bhaibon,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532090357.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Bhagabaner%20Bhaibon.pdf,5.22 MB
Chhaya Purbagamini,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535506925.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Chhaya%20Purbagamini.pdf,4.45 MB
Shreshtha Galpo,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535504336.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Shreshtha%20Galpo.pdf,15.44 MB
Honey Moon-e Jemon,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535769960.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Honey%20Moon-e%20Jemon.pdf,0.71 MB
Saoyar,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535863385.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Saoyar.pdf,3.46 MB
Jutoy Rokter Daag,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532091824.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Jutoy%20Rokter%20Daag.pdf,7.27 MB
Moner Moto Mon,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535598884.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Moner%20Moto%20Mon.pdf,14.32 MB
Jaalbandi,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1538186610.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Jaalbandi.pdf,6.09 MB
Ei Ami Renu,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1531807538.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Ei%20Ami%20Renu.pdf,5.65 MB
Oishorjo,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1537674122.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Oishorjo.pdf,2.38 MB
Shopno Shondhani,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1535771122.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Shopno%20Shondhani.pdf,1.59 MB
Kulkundolini,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1538184715.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Kulkundolini.pdf,7.25 MB
Agnirath,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532090081.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Agnirath.pdf,19.61 MB
Janmadag,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1532091228.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Janmadag.pdf,7.77 MB
Ani,Samaresh Majumdar,https://www.amarbooks.org/thumbs/1574122332.jpg,http://www.amarbooks.com/FreeDownload.php?w=Samaresh%20Majumdar&f=Ani.pdf,8.26 MB
